,Manufacturer,NHTSACampaignNumber,parkIt,parkOutSide,ReportReceivedDate,Component,Summary,Consequence,Remedy,Notes,ModelYear,Make,Model,NHTSAActionNumber,VehicleDescription,VehicleId
172,"Tesla, Inc.",22V045000,False,False,01/02/2022,ELECTRICAL SYSTEM:SOFTWARE,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model S and Model X, 2017-2022 Model 3, and 2020-2022 Model Y vehicles.  The audible chime may not activate when the vehicle starts and the driver has not buckled their seat belt.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 208, ""Occupant Crash Protection.""","The driver may be unaware that their seat belt is not fastened, increasing the risk of injury during a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-00-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Tesla,MODEL 3,,2022 Tesla Model 3 4 DR AWD,16534
173,"Tesla, Inc.",22V045000,False,False,01/02/2022,ELECTRICAL SYSTEM:SOFTWARE,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model S and Model X, 2017-2022 Model 3, and 2020-2022 Model Y vehicles.  The audible chime may not activate when the vehicle starts and the driver has not buckled their seat belt.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 208, ""Occupant Crash Protection.""","The driver may be unaware that their seat belt is not fastened, increasing the risk of injury during a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-00-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Tesla,MODEL 3,,2022 Tesla Model 3 4 DR RWD,16533
174,"Tesla, Inc.",22V050000,False,False,02/02/2022,ELECTRICAL SYSTEM:SOFTWARE,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Tesla,MODEL 3,,2022 Tesla Model 3 4 DR AWD,16534
175,"Tesla, Inc.",22V050000,False,False,02/02/2022,ELECTRICAL SYSTEM:SOFTWARE,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Tesla,MODEL 3,,2022 Tesla Model 3 4 DR RWD,16533
176,"Tesla, Inc.",22V063000,False,False,04/02/2022,ELECTRICAL SYSTEM:SOFTWARE,"Tesla, Inc. (Tesla) is recalling certain 2020-2022 Model S, Model X, Model Y, and 2017-2022 Model 3 vehicles.  The Boombox function allows sounds to be played through an external speaker while the vehicle is in motion, which may obscure the Pedestrian Warning System (PWS) sounds.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 141, ""Minimum Sound Requirements for Hybrid and Electric Vehicles.""","Pedestrians may be unaware of an approaching vehicle if the PWS sounds are obscured, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update that will disable the Boombox functionality when the vehicle is in Drive, Neutral and Reverse modes, free of charge.  Owner notification letters are expected to be mailed April 5, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-00-003. 

Note: This recall has been superseded by Recall 22V-235.  Tesla's number for the new recall is SB-22-00-003.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Tesla,MODEL 3,DP22005,2022 Tesla Model 3 4 DR AWD,16534
177,"Tesla, Inc.",22V063000,False,False,04/02/2022,ELECTRICAL SYSTEM:SOFTWARE,"Tesla, Inc. (Tesla) is recalling certain 2020-2022 Model S, Model X, Model Y, and 2017-2022 Model 3 vehicles.  The Boombox function allows sounds to be played through an external speaker while the vehicle is in motion, which may obscure the Pedestrian Warning System (PWS) sounds.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 141, ""Minimum Sound Requirements for Hybrid and Electric Vehicles.""","Pedestrians may be unaware of an approaching vehicle if the PWS sounds are obscured, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update that will disable the Boombox functionality when the vehicle is in Drive, Neutral and Reverse modes, free of charge.  Owner notification letters are expected to be mailed April 5, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-00-003. 

Note: This recall has been superseded by Recall 22V-235.  Tesla's number for the new recall is SB-22-00-003.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Tesla,MODEL 3,DP22005,2022 Tesla Model 3 4 DR RWD,16533
178,"Tesla, Inc.",22V235000,False,False,12/04/2022,ELECTRICAL SYSTEM:SOFTWARE,"Tesla, Inc. (Tesla) is recalling certain 2020-2022 Model Y, Model X, Model S, and 2017-2022 Model 3 vehicles.  The Boombox function allows sounds to be played through an external speaker while the vehicle is in motion, which may obscure the Pedestrian Warning System (PWS) sounds.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 141, ""Minimum Sound Requirements for Hybrid and Electric Vehicles.""","Pedestrians may be unaware of an approaching vehicle if the PWS sounds are obscured, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update that will disable the Boombox functionality when the vehicle is in Drive, Neutral and Reverse modes, including Summon and Smart Summon, free of charge.  Owner notification letters were mailed June 6, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-00-003.  Note: This recall supersedes recall 22V-063.  Vehicles configured with Summon or Smart Summon and already remedied under 22V-063 will need to have the new remedy software installed.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Tesla,MODEL 3,,2022 Tesla Model 3 4 DR AWD,16534
179,"Tesla, Inc.",22V235000,False,False,12/04/2022,ELECTRICAL SYSTEM:SOFTWARE,"Tesla, Inc. (Tesla) is recalling certain 2020-2022 Model Y, Model X, Model S, and 2017-2022 Model 3 vehicles.  The Boombox function allows sounds to be played through an external speaker while the vehicle is in motion, which may obscure the Pedestrian Warning System (PWS) sounds.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 141, ""Minimum Sound Requirements for Hybrid and Electric Vehicles.""","Pedestrians may be unaware of an approaching vehicle if the PWS sounds are obscured, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update that will disable the Boombox functionality when the vehicle is in Drive, Neutral and Reverse modes, including Summon and Smart Summon, free of charge.  Owner notification letters were mailed June 6, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-00-003.  Note: This recall supersedes recall 22V-063.  Vehicles configured with Summon or Smart Summon and already remedied under 22V-063 will need to have the new remedy software installed.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Tesla,MODEL 3,,2022 Tesla Model 3 4 DR RWD,16533
180,"Tesla, Inc.",22V263000,False,False,18/04/2022,ELECTRICAL SYSTEM: INSTRUMENT CLUSTER/PANEL,"Tesla, Inc. (Tesla) is recalling certain 2018-2022 Model 3 Performance vehicles.  The unit of speed (mph or km/h) may fail to display on the speedometer while in Track Mode.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 101, ""Control and Displays.""","The driver may not know how fast the vehicle is traveling without the mph or km/h unit display, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed June 17, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-00-008.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Tesla,MODEL 3,,2022 Tesla Model 3 4 DR AWD,16534
181,"Tesla, Inc.",22V263000,False,False,18/04/2022,ELECTRICAL SYSTEM: INSTRUMENT CLUSTER/PANEL,"Tesla, Inc. (Tesla) is recalling certain 2018-2022 Model 3 Performance vehicles.  The unit of speed (mph or km/h) may fail to display on the speedometer while in Track Mode.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 101, ""Control and Displays.""","The driver may not know how fast the vehicle is traveling without the mph or km/h unit display, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed June 17, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-00-008.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Tesla,MODEL 3,,2022 Tesla Model 3 4 DR RWD,16533
182,"Tesla, Inc.",22V296000,False,False,03/05/2022,BACK OVER PREVENTION:DISPLAY FUNCTION,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model S, Model X, and 2022 Model 3 and Model Y vehicles operating certain firmware releases.  The infotainment central processing unit (CPU) may overheat during the preparation or process of fast-charging, causing the CPU to lag or restart.","A lagging or restarting CPU may prevent the center screen from displaying the rearview camera image, gear selection, windshield visibility control settings, and warning lights, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update that will improve CPU temperature management, free of charge.  Owner notification letters were mailed July 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Tesla,MODEL 3,,2022 Tesla Model 3 4 DR AWD,16534
