,report_received_date,nhtsa_id,recall_link,manufacturer,subject,component,mfr_campaign_number,recall_type,potentially_affected,defect_summary,consequence_summary,corrective_action,fire_risk_when_parked,do_not_drive,completion_rate
166,2023-10,23V683000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V683000', 'description': 'Go to Recall'}","General Motors, LLC",Roof Rail Air Bag May Not Deploy Correctly,AIR BAGS,N232420460,Vehicle,234,"General Motors, LLC (GM) is recalling certain 2023-2024 Brightdrop Zevo 600 vehicles equipped with an optional passenger jump seat.  An incorrect passenger-side upper B-pillar trim panel may have been installed, which can interfere with proper deployment of the right-side roof-rail air bag.",An air bag that does not deploy correctly can increase the risk of injury during a crash.,"Dealers will inspect and replace the right-side B-pillar trim as necessary, free of charge.  Owner notification letters were mailed November 10, 2023.  Owners may contact BrightDrop Service Operations and Support at 1-888-987-4377.  GM's number for this recall is N232420460.",No,No,0
167,2023-10,23V685000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V685000', 'description': 'Go to Recall'}",Hyundai Translead,Improperly Welded Cross Braces Above Air Tanks,STRUCTURE,NR (Not Reported),Vehicle,562,Hyundai Translead is recalling certain 2022-2024 CGN3-20/40 and CGNS-20/40 12-Pin extended chassis.  The cross braces located above the chassis air tanks may have been improperly welded.,"An improperly welded cross brace can detach from the vehicle, creating a road hazard.  A falling cross brace may also damage the air tank airline, causing an unintended brake lock.  Both scenarios can increase the risk of a crash.","Owners are advised not to drive their vehicles until the repair has been performed.  Hyundai Translead will work with owners and repair shops to apply welds and install brackets on cross braces, free of charge.  Owner notification letters were mailed October 19, 2023.  Owners may contact Hyundai Translead customer service at 1-800-251-0871.",No,Yes,0
168,2023-10,23V682000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V682000', 'description': 'Go to Recall'}","General Motors, LLC",Missing Pedestrian Warning Sounds,ELECTRICAL SYSTEM,N232422960,Vehicle,62,"General Motors, LLC (GM) is recalling certain 2023 Cadillac LYRIQ vehicles.  The body control module (BCM) may have been updated with incorrectly calibrated software and fail to make the pedestrian warning sounds.","Without external warning sounds, pedestrians may be unaware of an approaching vehicle, increasing the risk of a crash.","Dealers will reprogram the BCM, free of charge.  Owner notification letters were mailed November 14, 2023.  Owners may contact Cadillac customer service at 1-800-458-8006.  GM's number for this recall is N232422960.",No,No,0
169,2023-10,23V684000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V684000', 'description': 'Go to Recall'}",T.A. Pelsue,Welded-on Trailer Tongue May Detach,STRUCTURE,NR (Not Reported),Vehicle,164,T.A. Pelsue is recalling certain 2022 Tradesman Fiberlite POD and Tradesman Fiberlite XL trailers.  The welded-on trailer tongue may detach from the trailer frame.,"A detached trailer frame can separate from the towing vehicle, increasing the risk of a crash or injury.","T.A. Pelsue will install a bolt-on steel corner cap, free of charge.  Owner notification letters were mailed October 27, 2023.  Owners may contact T.A. Pelsue customer service at 1-303-936-7432.",No,No,0
170,2023-10,23E079000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23E079000', 'description': 'Go to Recall'}","Allison Transmission, Inc.",Transmission May Separate from Driveshaft,POWER TRAIN,2023FA04,Equipment,8498,"Allison Transmission, Inc. (ATI) is recalling certain models B3400xFE_R and B400R, with part numbers B3400xFE_R and B400R.  The transmission yoke may separate, resulting in driveshaft separation and a sudden loss of drive power.","A sudden loss of drive power can increase the risk of a crash.  Additionally, a disabled bus may require an evacuation procedure in an uncontrolled traffic situation, increasing the risk of injury to passengers.","Dealers will inspect the output yoke bolts, and if necessary, tighten loose output yoke bolts, free of charge.  Owner notification letters are expected to be mailed October 27, 2023.  Owners may contact ATI customer service at 1-317-242-5000.  ATI's number for this recall is 2023FA04.",No,No,0
171,2023-10,23V679000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V679000', 'description': 'Go to Recall'}","Tesla, Inc.",Failure to Detect Low Brake Fluid/FMVSS 135,ELECTRICAL SYSTEM,SB-23-00-005,Vehicle,54676,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model X vehicles.  The vehicle controller may fail to detect low brake fluid and will not display a warning light.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 135, ""Light Vehicle Brake Systems.""","Without a warning light, the vehicle may be driven with low brake fluid, which can reduce braking performance and increase the risk of a crash.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters are expected to be mailed December 12, 2023.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-005.",No,No,0
172,2023-10,23E077000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23E077000', 'description': 'Go to Recall'}",AMETEK ICVS,Software Error in Vehicle Control Module,ELECTRICAL SYSTEM,NR (Not Reported),Equipment,18239,"AMETEK ICVS (AMETEK ICVS) has submitted a Part 573 Recall Report based upon recall determinations made by Shyft Group (23V-062).  The Ignition Control Module (ICM) software error may cause loss of drive power or loss of key safety functions, such as loss of head lights or windshield wipers.","A sudden loss of drive power, or reduced visibility from a loss of head lights or windshield wipers can increase the risk of a crash.",The affected vehicle manufacturers will determine the appropriate remedy for their vehicles.  Vehicle owners may contact their respective vehicle manufacturers customer service phone numbers for each vehicle manufacturer recall.  Owners may contact AMEKEK ICVS customer service at 1-970-242-8863.,No,No,0
173,2023-10,23E078000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23E078000', 'description': 'Go to Recall'}","Platinum Driveline, Inc.",Clutch Cover May Break,POWER TRAIN,NR (Not Reported),Equipment,167,"Platinum Driveline, Inc. (Platinum Driveline) is recalling certain Mustang clutch covers, part number 361986 with 11"" outer diameter plate.  The clutch cover may have been manufactured with material that may break.","Fractured pieces may become projectiles, increasing the risk of injury.","Platinum Driveline will replace the clutch cover, free of charge.  Owner notification letters were mailed October 17, 2023.  Owners may contact Platinum Driveline customer service at 1-314-678-9310.",No,No,0
174,2023-10,23V676000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V676000', 'description': 'Go to Recall'}","Mercedes-Benz USA, LLC",Improperly Secured Electrical Wiring Harness,ELECTRICAL SYSTEM,2023100014,Vehicle,5326,"Mercedes-Benz USA, LLC (MBUSA) is recalling certain 2022-2023 AMG SL55 and AMG SL63 vehicles.  The electrical wiring harness for the starter and alternator may not be secured properly, which can result in a short circuit and a loss of drive power or cause the harness to overheat.","A loss of drive power can increase the risk of a crash, and an overheated electrical wiring harness can increase the risk of a fire.","Dealers will secure the electrical wiring harness for the starter and alternator, free of charge.  Owner notification letters were mailed November 20, 2023.  Owners may contact MBUSA customer service at 1-800-367-6372.  MBUSA's number for this recall is 2023100014.",No,No,0
175,2023-10,23V677000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V677000', 'description': 'Go to Recall'}","Mercedes-Benz USA, LLC",Incorrect Child Seat Anchor Covers/FMVSS 225,CHILD SEAT,2023100011,Vehicle,1,"Mercedes-Benz USA, LLC (MBUSA) is recalling one 2022 EQB 350 vehicle.  Incorrect child seat anchor covers may have been installed on the second-row seat.  As such, this vehicle fails to comply with the requirements of Federal Motor Vehicle Safety Standard number 225, ""Child Restraint Anchorage Systems.""","Incorrect child seat anchor covers may result in a child restraint system being installed incorrectly, increasing the risk of injury.","Dealers will replace the child seat anchor covers, free of charge.  An owner notification letter was mailed November 10, 2023.  Owners may contact MBUSA customer service at 1-800-367-6372.  MBUSA's number for this recall is 2023100011.",No,No,0
176,2023-10,23V675000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V675000', 'description': 'Go to Recall'}",Ford Motor Company,Vehicle Rollaway from Driveshaft Disconnect,POWER TRAIN,23S55,Vehicle,238364,Ford Motor Company (Ford) is recalling certain 2020-2022 Explorer vehicles.  The rear axle horizontal mounting bolt may fracture and cause the driveshaft to disconnect.,A disconnected driveshaft can result in a loss of drive power or a vehicle rollaway if the parking brake is not applied.  Either of these scenarios can increase the risk of a crash.,"Dealers will replace the subframe bushing and rear axle bolt.  They will also inspect the rear axle cover for damage near the bolt hole location and replace with a new cover if any damage is found.  Repairs will be performed free of charge.  A letter informing owners of the safety risk was mailed November 6, 2023.  Owner notification letters are expected to be mailed November 6, 2023.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 23S55.",No,No,0
177,2023-10,23E076000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23E076000', 'description': 'Go to Recall'}","Transfer Flow Inc - Chico, CA",Fuel Tank May Be Overfilled and Leak,ELECTRICAL SYSTEM,NR (Not Reported),Equipment,4240,"Transfer Flow Inc-Chico, CA is recalling certain TRAX 4 Control Modules with part numbers 070-CM-34418 and 070-CM-34375.  The auxiliary fuel tank control module may unexpectedly pump fuel into the primary fuel tank, which can cause the tank to overflow and leak fuel.",A fuel leak in the presence of an ignition source increases the risk of fire.,"Transfer Flow Inc-Chico, CA will install new firmware, free of charge.  Owner notification letters were mailed November 1, 2023.   Owners may contact Transfer Flow customer service at 1-530-893-5209.",No,No,0
178,2023-10,23V673000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V673000', 'description': 'Go to Recall'}","Jayco, Inc.",Window Shade Obstructs Emergency Exit,STRUCTURE,9903592,Vehicle,46,"Jayco, Inc. (Jayco) is recalling certain 2024 Jayco Precept and Entegra Coach Vision XL motorhomes.  The window shade may obstruct the emergency exit window opening.","An obstructed emergency exit window may prevent or delay occupants from exiting in an emergency, increasing the risk of injury.","Dealer will inspect and replace the window shade, as necessary, free of charge.  Owner notification letters were mailed October 19, 2023.  Owners may contact Jayco customer service at 1-800-283-8267.  Jayco's number for this recall is 9903592.",No,No,0
179,2023-10,23E075000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23E075000', 'description': 'Go to Recall'}","Dorman Products, Inc.",Ball Stud May Separate Causing Loss of Control,SUSPENSION,BJ1023XXXXX,Equipment,27528,"Dorman Products, Inc. (Dorman) is recalling certain Suspension Ball Joints, with part number BJ50075, and 2601797.  The ball stud may separate from the lower control arm which can lead to loss of steering control.",A loss of steering can result in a loss of vehicle control and increases the risk of a crash.,"Dorman will provide a replacement ball joint nut, free of charge.  Owner notification letters were mailed December 4, 2023.  Owners may contact Dorman customer service at 1-800-523-2492.  Dorman's number for this recall is BJ1023XXXXX.",No,No,0
180,2023-10,23V671000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V671000', 'description': 'Go to Recall'}","Volkswagen Group of America, Inc.",Side Air Bag May Deploy Improperly,AIR BAGS,69FK,Vehicle,2,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2019 Atlas vehicles.  The driver's side impact air bag may be missing a weld at the side air bag housing.","The driver's side impact air bag could deploy improperly or detach in a crash, increasing the risk of injury.","Dealers will replace the driver's side impact air bag, free of charge.   Owner notification letters are expected to be mailed December 1, 2023.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 69FK.",No,No,0
